%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
4.871	6.7771e-07	7.42955e-07	1.04347e-07	0.00135542	0.00148591	0.000208694	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.988219	19.7992	19.7963	0.158305	5.90021	5.89894	0.893531	-0.163952	0.0819759	-0.40988	3.88278	-10.0572	-126.315	1.1583	-3.90021	-51.6347	-0.40988	-0.0819759	-0.163952	-0.893531
4.872	6.79005e-07	7.48145e-07	1.04008e-07	0.00135801	0.00149629	0.000208017	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.988061	19.8051	19.8022	0.159292	5.89895	5.89768	0.893489	-0.163983	0.0819915	-0.409958	3.88394	-10.0611	-126.367	1.15929	-3.89895	-51.6433	-0.409958	-0.0819915	-0.163983	-0.893489
4.873	6.803e-07	7.53335e-07	1.03669e-07	0.0013606	0.00150667	0.000207337	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.987901	19.811	19.8081	0.160279	5.89769	5.89642	0.893446	-0.164014	0.0820071	-0.410035	3.8851	-10.065	-126.418	1.16028	-3.89769	-51.6518	-0.410035	-0.0820071	-0.164014	-0.893446
4.874	6.816e-07	7.5852e-07	1.03327e-07	0.0013632	0.00151704	0.000206654	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.98774	19.8169	19.814	0.161266	5.89642	5.89515	0.893403	-0.164045	0.0820227	-0.410113	3.88626	-10.0689	-126.47	1.16127	-3.89642	-51.6603	-0.410113	-0.0820227	-0.164045	-0.893403
4.875	6.82895e-07	7.637e-07	1.02984e-07	0.00136579	0.0015274	0.000205967	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.987578	19.8228	19.8199	0.162253	5.89514	5.89387	0.89336	-0.164077	0.0820383	-0.410191	3.88742	-10.0728	-126.521	1.16225	-3.89514	-51.6689	-0.410191	-0.0820383	-0.164077	-0.89336
4.876	6.8419e-07	7.6888e-07	1.02639e-07	0.00136838	0.00153776	0.000205277	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.987416	19.8287	19.8258	0.16324	5.89385	5.89258	0.893317	-0.164108	0.0820539	-0.410269	3.88858	-10.0767	-126.573	1.16324	-3.89385	-51.6774	-0.410269	-0.0820539	-0.164108	-0.893317
4.877	6.8548e-07	7.7405e-07	1.02291e-07	0.00137096	0.0015481	0.000204583	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.987252	19.8346	19.8317	0.164226	5.89256	5.89129	0.893274	-0.164139	0.0820695	-0.410347	3.88975	-10.0806	-126.625	1.16423	-3.89256	-51.6859	-0.410347	-0.0820695	-0.164139	-0.893274
4.878	6.86775e-07	7.7922e-07	1.01943e-07	0.00137355	0.00155844	0.000203886	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.987087	19.8405	19.8376	0.165212	5.89126	5.88999	0.893231	-0.16417	0.0820851	-0.410425	3.89091	-10.0845	-126.677	1.16521	-3.89126	-51.6944	-0.410425	-0.0820851	-0.16417	-0.893231
4.879	6.8807e-07	7.8439e-07	1.01592e-07	0.00137614	0.00156878	0.000203185	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986921	19.8464	19.8435	0.166199	5.88995	5.88868	0.893188	-0.164201	0.0821006	-0.410503	3.89208	-10.0884	-126.728	1.1662	-3.88995	-51.7029	-0.410503	-0.0821006	-0.164201	-0.893188
4.88	6.8936e-07	7.8955e-07	1.01241e-07	0.00137872	0.0015791	0.000202481	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986755	19.8523	19.8494	0.167185	5.88863	5.88737	0.893145	-0.164232	0.0821162	-0.410581	3.89325	-10.0923	-126.78	1.16718	-3.88863	-51.7114	-0.410581	-0.0821162	-0.164232	-0.893145
4.881	6.90655e-07	7.9471e-07	1.00887e-07	0.00138131	0.00158942	0.000201774	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986587	19.8582	19.8552	0.168171	5.88731	5.88604	0.893102	-0.164264	0.0821318	-0.410659	3.89441	-10.0962	-126.832	1.16817	-3.88731	-51.7198	-0.410659	-0.0821318	-0.164264	-0.893102
4.882	6.91945e-07	7.99865e-07	1.00531e-07	0.00138389	0.00159973	0.000201063	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986418	19.864	19.8611	0.169156	5.88598	5.88471	0.893059	-0.164295	0.0821474	-0.410737	3.89558	-10.1	-126.883	1.16916	-3.88598	-51.7283	-0.410737	-0.0821474	-0.164295	-0.893059
4.883	6.93235e-07	8.05015e-07	1.00175e-07	0.00138647	0.00161003	0.000200349	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986249	19.8699	19.867	0.170142	5.88464	5.88337	0.893016	-0.164326	0.082163	-0.410815	3.89675	-10.1039	-126.935	1.17014	-3.88464	-51.7368	-0.410815	-0.082163	-0.164326	-0.893016
4.884	6.94525e-07	8.10165e-07	9.98155e-08	0.00138905	0.00162033	0.000199631	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.986078	19.8758	19.8729	0.171127	5.8833	5.88203	0.892973	-0.164357	0.0821786	-0.410893	3.89792	-10.1078	-126.987	1.17113	-3.8833	-51.7452	-0.410893	-0.0821786	-0.164357	-0.892973
4.885	6.95815e-07	8.15305e-07	9.9455e-08	0.00139163	0.00163061	0.00019891	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.985907	19.8817	19.8788	0.172112	5.88194	5.88067	0.89293	-0.164388	0.0821942	-0.410971	3.89909	-10.1117	-127.039	1.17211	-3.88194	-51.7537	-0.410971	-0.0821942	-0.164388	-0.89293
4.886	6.971e-07	8.20445e-07	9.9093e-08	0.0013942	0.00164089	0.000198186	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.985734	19.8876	19.8847	0.173097	5.88058	5.87931	0.892887	-0.164419	0.0822097	-0.411049	3.90027	-10.1156	-127.09	1.1731	-3.88058	-51.7621	-0.411049	-0.0822097	-0.164419	-0.892887
4.887	6.9839e-07	8.2558e-07	9.8729e-08	0.00139678	0.00165116	0.000197458	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.98556	19.8935	19.8905	0.174082	5.87921	5.87795	0.892844	-0.164451	0.0822253	-0.411127	3.90144	-10.1195	-127.142	1.17408	-3.87921	-51.7705	-0.411127	-0.0822253	-0.164451	-0.892844
4.888	6.99675e-07	8.30715e-07	9.83635e-08	0.00139935	0.00166143	0.000196727	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.985386	19.8993	19.8964	0.175067	5.87783	5.87657	0.892801	-0.164482	0.0822409	-0.411205	3.90261	-10.1233	-127.194	1.17507	-3.87783	-51.779	-0.411205	-0.0822409	-0.164482	-0.892801
4.889	7.00965e-07	8.3584e-07	9.79965e-08	0.00140193	0.00167168	0.000195993	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.98521	19.9052	19.9023	0.176051	5.87645	5.87519	0.892758	-0.164513	0.0822565	-0.411282	3.90379	-10.1272	-127.246	1.17605	-3.87645	-51.7874	-0.411282	-0.0822565	-0.164513	-0.892758
4.89	7.0225e-07	8.40965e-07	9.76275e-08	0.0014045	0.00168193	0.000195255	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.985034	19.9111	19.9082	0.177036	5.87506	5.87379	0.892714	-0.164544	0.0822721	-0.41136	3.90497	-10.1311	-127.297	1.17704	-3.87506	-51.7958	-0.41136	-0.0822721	-0.164544	-0.892714
4.891	7.03535e-07	8.46085e-07	9.72565e-08	0.00140707	0.00169217	0.000194513	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.984856	19.917	19.914	0.17802	5.87366	5.8724	0.892671	-0.164575	0.0822877	-0.411438	3.90614	-10.135	-127.349	1.17802	-3.87366	-51.8042	-0.411438	-0.0822877	-0.164575	-0.892671
4.892	7.0482e-07	8.512e-07	9.68845e-08	0.00140964	0.0017024	0.000193769	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.984678	19.9228	19.9199	0.179004	5.87225	5.87099	0.892628	-0.164606	0.0823032	-0.411516	3.90732	-10.1388	-127.401	1.179	-3.87225	-51.8126	-0.411516	-0.0823032	-0.164606	-0.892628
4.893	7.061e-07	8.56315e-07	9.65105e-08	0.0014122	0.00171263	0.000193021	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.984498	19.9287	19.9258	0.179988	5.87084	5.86958	0.892585	-0.164638	0.0823188	-0.411594	3.9085	-10.1427	-127.453	1.17999	-3.87084	-51.821	-0.411594	-0.0823188	-0.164638	-0.892585
4.894	7.07385e-07	8.6142e-07	9.6135e-08	0.00141477	0.00172284	0.00019227	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.984318	19.9346	19.9317	0.180971	5.86942	5.86816	0.892542	-0.164669	0.0823344	-0.411672	3.90968	-10.1466	-127.505	1.18097	-3.86942	-51.8294	-0.411672	-0.0823344	-0.164669	-0.892542
4.895	7.08665e-07	8.66525e-07	9.57575e-08	0.00141733	0.00173305	0.000191515	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.984136	19.9404	19.9375	0.181955	5.86799	5.86673	0.892499	-0.1647	0.08235	-0.41175	3.91086	-10.1504	-127.557	1.18195	-3.86799	-51.8377	-0.41175	-0.08235	-0.1647	-0.892499
4.896	7.0995e-07	8.71625e-07	9.53785e-08	0.0014199	0.00174325	0.000190757	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.983954	19.9463	19.9434	0.182938	5.86655	5.86529	0.892456	-0.164731	0.0823655	-0.411828	3.91205	-10.1543	-127.608	1.18294	-3.86655	-51.8461	-0.411828	-0.0823655	-0.164731	-0.892456
4.897	7.1123e-07	8.7672e-07	9.4998e-08	0.00142246	0.00175344	0.000189996	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.98377	19.9522	19.9493	0.183921	5.86511	5.86385	0.892413	-0.164762	0.0823811	-0.411906	3.91323	-10.1582	-127.66	1.18392	-3.86511	-51.8544	-0.411906	-0.0823811	-0.164762	-0.892413
4.898	7.1251e-07	8.8181e-07	9.46155e-08	0.00142502	0.00176362	0.000189231	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.983586	19.958	19.9551	0.184904	5.86366	5.8624	0.89237	-0.164793	0.0823967	-0.411984	3.91441	-10.162	-127.712	1.1849	-3.86366	-51.8628	-0.411984	-0.0823967	-0.164793	-0.89237
4.899	7.1379e-07	8.869e-07	9.42315e-08	0.00142758	0.0017738	0.000188463	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.983401	19.9639	19.961	0.185886	5.8622	5.86094	0.892326	-0.164825	0.0824123	-0.412061	3.9156	-10.1659	-127.764	1.18589	-3.8622	-51.8711	-0.412061	-0.0824123	-0.164825	-0.892326
4.9	7.15065e-07	8.9198e-07	9.3846e-08	0.00143013	0.00178396	0.000187692	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.983214	19.9698	19.9668	0.186869	5.86073	5.85947	0.892283	-0.164856	0.0824278	-0.412139	3.91679	-10.1698	-127.816	1.18687	-3.86073	-51.8795	-0.412139	-0.0824278	-0.164856	-0.892283
4.901	7.16345e-07	8.9706e-07	9.34585e-08	0.00143269	0.00179412	0.000186917	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.983027	19.9756	19.9727	0.187851	5.85926	5.858	0.89224	-0.164887	0.0824434	-0.412217	3.91797	-10.1736	-127.868	1.18785	-3.85926	-51.8878	-0.412217	-0.0824434	-0.164887	-0.89224
4.902	7.1762e-07	9.02135e-07	9.307e-08	0.00143524	0.00180427	0.00018614	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.982838	19.9815	19.9786	0.188833	5.85778	5.85652	0.892197	-0.164918	0.082459	-0.412295	3.91916	-10.1775	-127.92	1.18883	-3.85778	-51.8961	-0.412295	-0.082459	-0.164918	-0.892197
4.903	7.18895e-07	9.07205e-07	9.26795e-08	0.00143779	0.00181441	0.000185359	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.982649	19.9873	19.9844	0.189815	5.85629	5.85503	0.892154	-0.164949	0.0824746	-0.412373	3.92035	-10.1813	-127.972	1.18982	-3.85629	-51.9044	-0.412373	-0.0824746	-0.164949	-0.892154
4.904	7.20175e-07	9.1227e-07	9.2287e-08	0.00144035	0.00182454	0.000184574	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.982459	19.9932	19.9903	0.190797	5.8548	5.85354	0.892111	-0.16498	0.0824901	-0.412451	3.92154	-10.1852	-128.023	1.1908	-3.8548	-51.9127	-0.412451	-0.0824901	-0.16498	-0.892111
4.905	7.2145e-07	9.17335e-07	9.1893e-08	0.0014429	0.00183467	0.000183786	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.982268	19.9991	19.9961	0.191779	5.85329	5.85203	0.892067	-0.165011	0.0825057	-0.412529	3.92273	-10.1891	-128.075	1.19178	-3.85329	-51.921	-0.412529	-0.0825057	-0.165011	-0.892067
4.906	7.2272e-07	9.2239e-07	9.1498e-08	0.00144544	0.00184478	0.000182996	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.982075	20.0049	20.002	0.19276	5.85178	5.85052	0.892024	-0.165043	0.0825213	-0.412606	3.92392	-10.1929	-128.127	1.19276	-3.85178	-51.9293	-0.412606	-0.0825213	-0.165043	-0.892024
4.907	7.23995e-07	9.27445e-07	9.11005e-08	0.00144799	0.00185489	0.000182201	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.981882	20.0108	20.0078	0.193741	5.85026	5.84901	0.891981	-0.165074	0.0825368	-0.412684	3.92512	-10.1968	-128.179	1.19374	-3.85026	-51.9376	-0.412684	-0.0825368	-0.165074	-0.891981
4.908	7.25265e-07	9.32495e-07	9.0702e-08	0.00145053	0.00186499	0.000181404	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.981688	20.0166	20.0137	0.194722	5.84874	5.84748	0.891938	-0.165105	0.0825524	-0.412762	3.92631	-10.2006	-128.231	1.19472	-3.84874	-51.9459	-0.412762	-0.0825524	-0.165105	-0.891938
4.909	7.2654e-07	9.3754e-07	9.03015e-08	0.00145308	0.00187508	0.000180603	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.981493	20.0225	20.0195	0.195703	5.84721	5.84595	0.891895	-0.165136	0.082568	-0.41284	3.92751	-10.2045	-128.283	1.1957	-3.84721	-51.9541	-0.41284	-0.082568	-0.165136	-0.891895
4.91	7.2781e-07	9.4258e-07	8.98995e-08	0.00145562	0.00188516	0.000179799	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.981296	20.0283	20.0254	0.196684	5.84567	5.84441	0.891851	-0.165167	0.0825835	-0.412918	3.9287	-10.2083	-128.335	1.19668	-3.84567	-51.9624	-0.412918	-0.0825835	-0.165167	-0.891851
4.911	7.2908e-07	9.47615e-07	8.9496e-08	0.00145816	0.00189523	0.000178992	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.981099	20.0341	20.0312	0.197664	5.84412	5.84286	0.891808	-0.165198	0.0825991	-0.412996	3.9299	-10.2121	-128.387	1.19766	-3.84412	-51.9707	-0.412996	-0.0825991	-0.165198	-0.891808
4.912	7.3035e-07	9.52645e-07	8.9091e-08	0.0014607	0.00190529	0.000178182	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.980901	20.04	20.037	0.198644	5.84256	5.84131	0.891765	-0.165229	0.0826147	-0.413073	3.9311	-10.216	-128.439	1.19864	-3.84256	-51.9789	-0.413073	-0.0826147	-0.165229	-0.891765
4.913	7.31615e-07	9.57675e-07	8.8684e-08	0.00146323	0.00191535	0.000177368	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.980702	20.0458	20.0429	0.199624	5.841	5.83974	0.891722	-0.16526	0.0826302	-0.413151	3.9323	-10.2198	-128.491	1.19962	-3.841	-51.9871	-0.413151	-0.0826302	-0.16526	-0.891722
4.914	7.32885e-07	9.62695e-07	8.82755e-08	0.00146577	0.00192539	0.000176551	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.980502	20.0517	20.0487	0.200604	5.83943	5.83818	0.891678	-0.165292	0.0826458	-0.413229	3.9335	-10.2237	-128.543	1.2006	-3.83943	-51.9954	-0.413229	-0.0826458	-0.165292	-0.891678
4.915	7.3415e-07	9.67715e-07	8.78655e-08	0.0014683	0.00193543	0.000175731	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.980301	20.0575	20.0546	0.201584	5.83785	5.8366	0.891635	-0.165323	0.0826614	-0.413307	3.9347	-10.2275	-128.595	1.20158	-3.83785	-52.0036	-0.413307	-0.0826614	-0.165323	-0.891635
4.916	7.35415e-07	9.7273e-07	8.7454e-08	0.00147083	0.00194546	0.000174908	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.980099	20.0633	20.0604	0.202563	5.83627	5.83501	0.891592	-0.165354	0.0826769	-0.413385	3.9359	-10.2313	-128.647	1.20256	-3.83627	-52.0118	-0.413385	-0.0826769	-0.165354	-0.891592
4.917	7.3668e-07	9.7774e-07	8.70405e-08	0.00147336	0.00195548	0.000174081	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.979896	20.0692	20.0662	0.203542	5.83468	5.83342	0.891548	-0.165385	0.0826925	-0.413462	3.9371	-10.2352	-128.699	1.20354	-3.83468	-52.02	-0.413462	-0.0826925	-0.165385	-0.891548
4.918	7.37945e-07	9.82745e-07	8.66255e-08	0.00147589	0.00196549	0.000173251	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.979692	20.075	20.0721	0.204521	5.83308	5.83182	0.891505	-0.165416	0.082708	-0.41354	3.93831	-10.239	-128.751	1.20452	-3.83308	-52.0282	-0.41354	-0.082708	-0.165416	-0.891505
4.919	7.3921e-07	9.87745e-07	8.6209e-08	0.00147842	0.00197549	0.000172418	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.979487	20.0808	20.0779	0.2055	5.83147	5.83022	0.891462	-0.165447	0.0827236	-0.413618	3.93951	-10.2428	-128.803	1.2055	-3.83147	-52.0364	-0.413618	-0.0827236	-0.165447	-0.891462
4.92	7.4047e-07	9.9274e-07	8.5791e-08	0.00148094	0.00198548	0.000171582	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.979281	20.0867	20.0837	0.206479	5.82986	5.82861	0.891418	-0.165478	0.0827392	-0.413696	3.94072	-10.2467	-128.855	1.20648	-3.82986	-52.0446	-0.413696	-0.0827392	-0.165478	-0.891418
4.921	7.4173e-07	9.9773e-07	8.53715e-08	0.00148346	0.00199546	0.000170743	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.979074	20.0925	20.0895	0.207457	5.82824	5.82698	0.891375	-0.165509	0.0827547	-0.413774	3.94193	-10.2505	-128.907	1.20746	-3.82824	-52.0528	-0.413774	-0.0827547	-0.165509	-0.891375
4.922	7.42995e-07	1.00271e-06	8.49505e-08	0.00148599	0.00200543	0.000169901	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.978866	20.0983	20.0954	0.208435	5.82661	5.82536	0.891332	-0.165541	0.0827703	-0.413851	3.94313	-10.2543	-128.959	1.20844	-3.82661	-52.061	-0.413851	-0.0827703	-0.165541	-0.891332
4.923	7.4425e-07	1.0077e-06	8.45275e-08	0.0014885	0.00201539	0.000169055	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.978657	20.1042	20.1012	0.209413	5.82497	5.82372	0.891288	-0.165572	0.0827858	-0.413929	3.94434	-10.2582	-129.011	1.20941	-3.82497	-52.0691	-0.413929	-0.0827858	-0.165572	-0.891288
4.924	7.4551e-07	1.01268e-06	8.4103e-08	0.00149102	0.00202535	0.000168206	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.978447	20.11	20.107	0.210391	5.82333	5.82208	0.891245	-0.165603	0.0828014	-0.414007	3.94555	-10.262	-129.063	1.21039	-3.82333	-52.0773	-0.414007	-0.0828014	-0.165603	-0.891245
4.925	7.4677e-07	1.01764e-06	8.3677e-08	0.00149354	0.00203529	0.000167354	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.978236	20.1158	20.1128	0.211368	5.82168	5.82043	0.891202	-0.165634	0.0828169	-0.414085	3.94676	-10.2658	-129.115	1.21137	-3.82168	-52.0854	-0.414085	-0.0828169	-0.165634	-0.891202
4.926	7.48025e-07	1.02262e-06	8.32495e-08	0.00149605	0.00204523	0.000166499	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.978024	20.1216	20.1187	0.212346	5.82002	5.81877	0.891158	-0.165665	0.0828325	-0.414162	3.94798	-10.2696	-129.167	1.21235	-3.82002	-52.0936	-0.414162	-0.0828325	-0.165665	-0.891158
4.927	7.4928e-07	1.02757e-06	8.28205e-08	0.00149856	0.00205515	0.000165641	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.977811	20.1274	20.1245	0.213323	5.81836	5.81711	0.891115	-0.165696	0.0828481	-0.41424	3.94919	-10.2734	-129.22	1.21332	-3.81836	-52.1017	-0.41424	-0.0828481	-0.165696	-0.891115
4.928	7.50535e-07	1.03254e-06	8.239e-08	0.00150107	0.00206507	0.00016478	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.977597	20.1333	20.1303	0.2143	5.81668	5.81544	0.891072	-0.165727	0.0828636	-0.414318	3.9504	-10.2773	-129.272	1.2143	-3.81668	-52.1098	-0.414318	-0.0828636	-0.165727	-0.891072
4.929	7.5179e-07	1.03749e-06	8.19575e-08	0.00150358	0.00207498	0.000163915	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.977383	20.1391	20.1361	0.215276	5.815	5.81376	0.891028	-0.165758	0.0828792	-0.414396	3.95162	-10.2811	-129.324	1.21528	-3.815	-52.118	-0.414396	-0.0828792	-0.165758	-0.891028
4.93	7.53045e-07	1.04243e-06	8.1524e-08	0.00150609	0.00208487	0.000163048	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.977167	20.1449	20.1419	0.216253	5.81332	5.81207	0.890985	-0.165789	0.0828947	-0.414474	3.95283	-10.2849	-129.376	1.21625	-3.81332	-52.1261	-0.414474	-0.0828947	-0.165789	-0.890985
4.931	7.543e-07	1.04738e-06	8.10885e-08	0.0015086	0.00209476	0.000162177	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.97695	20.1507	20.1477	0.217229	5.81162	5.81038	0.890941	-0.165821	0.0829103	-0.414551	3.95405	-10.2887	-129.428	1.21723	-3.81162	-52.1342	-0.414551	-0.0829103	-0.165821	-0.890941
4.932	7.5555e-07	1.05232e-06	8.06515e-08	0.0015111	0.00210464	0.000161303	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.976732	20.1565	20.1535	0.218205	5.80992	5.80868	0.890898	-0.165852	0.0829258	-0.414629	3.95527	-10.2925	-129.48	1.21821	-3.80992	-52.1423	-0.414629	-0.0829258	-0.165852	-0.890898
4.933	7.568e-07	1.05725e-06	8.0213e-08	0.0015136	0.00211451	0.000160426	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.976514	20.1623	20.1594	0.219181	5.80821	5.80697	0.890855	-0.165883	0.0829414	-0.414707	3.95649	-10.2963	-129.532	1.21918	-3.80821	-52.1504	-0.414707	-0.0829414	-0.165883	-0.890855
4.934	7.5805e-07	1.06219e-06	7.9773e-08	0.0015161	0.00212437	0.000159546	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.976294	20.1681	20.1652	0.220157	5.8065	5.80525	0.890811	-0.165914	0.0829569	-0.414785	3.95771	-10.3001	-129.585	1.22016	-3.8065	-52.1585	-0.414785	-0.0829569	-0.165914	-0.890811
4.935	7.593e-07	1.06711e-06	7.93315e-08	0.0015186	0.00213422	0.000158663	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.976073	20.1739	20.171	0.221132	5.80478	5.80353	0.890768	-0.165945	0.0829725	-0.414862	3.95893	-10.3039	-129.637	1.22113	-3.80478	-52.1665	-0.414862	-0.0829725	-0.165945	-0.890768
4.936	7.60545e-07	1.07203e-06	7.88885e-08	0.00152109	0.00214406	0.000157777	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.975852	20.1797	20.1768	0.222107	5.80305	5.8018	0.890724	-0.165976	0.082988	-0.41494	3.96015	-10.3077	-129.689	1.22211	-3.80305	-52.1746	-0.41494	-0.082988	-0.165976	-0.890724
4.937	7.6179e-07	1.07695e-06	7.8444e-08	0.00152358	0.00215389	0.000156888	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.975629	20.1855	20.1826	0.223082	5.80131	5.80006	0.890681	-0.166007	0.0830035	-0.415018	3.96137	-10.3115	-129.741	1.22308	-3.80131	-52.1827	-0.415018	-0.0830035	-0.166007	-0.890681
4.938	7.6304e-07	1.08185e-06	7.79975e-08	0.00152608	0.0021637	0.000155995	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.975406	20.1913	20.1884	0.224057	5.79956	5.79832	0.890637	-0.166038	0.0830191	-0.415095	3.96259	-10.3153	-129.793	1.22406	-3.79956	-52.1907	-0.415095	-0.0830191	-0.166038	-0.890637
4.939	7.64285e-07	1.08676e-06	7.755e-08	0.00152857	0.00217351	0.0001551	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.975181	20.1971	20.1942	0.225031	5.79781	5.79657	0.890594	-0.166069	0.0830346	-0.415173	3.96382	-10.3191	-129.845	1.22503	-3.79781	-52.1988	-0.415173	-0.0830346	-0.166069	-0.890594
4.94	7.65525e-07	1.09166e-06	7.7101e-08	0.00153105	0.00218331	0.000154202	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.974956	20.2029	20.2	0.226006	5.79605	5.79481	0.89055	-0.1661	0.0830502	-0.415251	3.96504	-10.3229	-129.898	1.22601	-3.79605	-52.2068	-0.415251	-0.0830502	-0.1661	-0.89055
4.941	7.6677e-07	1.09655e-06	7.665e-08	0.00153354	0.0021931	0.0001533	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.974729	20.2087	20.2058	0.22698	5.79429	5.79305	0.890507	-0.166131	0.0830657	-0.415329	3.96627	-10.3267	-129.95	1.22698	-3.79429	-52.2148	-0.415329	-0.0830657	-0.166131	-0.890507
4.942	7.6801e-07	1.10144e-06	7.6198e-08	0.00153602	0.00220288	0.000152396	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.974502	20.2145	20.2115	0.227953	5.79251	5.79127	0.890463	-0.166163	0.0830813	-0.415406	3.9675	-10.3305	-130.002	1.22795	-3.79251	-52.2229	-0.415406	-0.0830813	-0.166163	-0.890463
4.943	7.6925e-07	1.10632e-06	7.5744e-08	0.0015385	0.00221265	0.000151488	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.974273	20.2203	20.2173	0.228927	5.79073	5.78949	0.89042	-0.166194	0.0830968	-0.415484	3.96873	-10.3343	-130.054	1.22893	-3.79073	-52.2309	-0.415484	-0.0830968	-0.166194	-0.89042
4.944	7.7049e-07	1.11121e-06	7.5289e-08	0.00154098	0.00222241	0.000150578	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.974044	20.2261	20.2231	0.2299	5.78895	5.78771	0.890376	-0.166225	0.0831123	-0.415562	3.96996	-10.3381	-130.106	1.2299	-3.78895	-52.2389	-0.415562	-0.0831123	-0.166225	-0.890376
4.945	7.7173e-07	1.11608e-06	7.4832e-08	0.00154346	0.00223216	0.000149664	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.973813	20.2319	20.2289	0.230873	5.78715	5.78591	0.890333	-0.166256	0.0831279	-0.415639	3.97119	-10.3419	-130.159	1.23087	-3.78715	-52.2469	-0.415639	-0.0831279	-0.166256	-0.890333
