%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
5.776	1.0646e-06	6.36415e-06	2.216e-06	0.0021292	0.0127283	0.00443201	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.49192	23.9268	-139.69	0.87235	2.93227	-53.7207	0.851393	-0.191531	0.0957653	-0.478826	5.28408	-12.3748	-12.2329	1.87235	-0.932272	-0.884074	-0.478826	-0.0957653	-0.191531	-0.851393
5.777	1.06365e-06	6.3618e-06	2.21532e-06	0.00212729	0.0127236	0.00443064	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.491048	23.9297	-139.744	0.872835	2.92888	-53.7339	0.851343	-0.19156	0.0957801	-0.478901	5.28595	-12.3757	-12.2337	1.87283	-0.928878	-0.880672	-0.478901	-0.0957801	-0.19156	-0.851343
5.778	1.06268e-06	6.3594e-06	2.21464e-06	0.00212536	0.0127188	0.00442928	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.490175	23.9327	-139.797	0.873319	2.92549	-53.7471	0.851293	-0.19159	0.095795	-0.478975	5.28783	-12.3767	-12.2346	1.87332	-0.925487	-0.877274	-0.478975	-0.095795	-0.19159	-0.851293
5.779	1.06172e-06	6.357e-06	2.21396e-06	0.00212344	0.012714	0.00442792	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.489301	23.9356	-139.851	0.873801	2.9221	-53.7603	0.851243	-0.19162	0.0958098	-0.479049	5.2897	-12.3776	-12.2355	1.8738	-0.922101	-0.873881	-0.479049	-0.0958098	-0.19162	-0.851243
5.78	1.06075e-06	6.3546e-06	2.21329e-06	0.0021215	0.0127092	0.00442657	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.488427	23.9385	-139.905	0.874283	2.91872	-53.7735	0.851193	-0.191649	0.0958247	-0.479123	5.29157	-12.3785	-12.2364	1.87428	-0.918719	-0.870492	-0.479123	-0.0958247	-0.191649	-0.851193
5.781	1.05978e-06	6.3522e-06	2.21261e-06	0.00211956	0.0127044	0.00442522	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.487553	23.9414	-139.959	0.874765	2.91534	-53.7867	0.851142	-0.191679	0.0958395	-0.479198	5.29345	-12.3794	-12.2372	1.87476	-0.915342	-0.867107	-0.479198	-0.0958395	-0.191679	-0.851142
5.782	1.05881e-06	6.34975e-06	2.21194e-06	0.00211761	0.0126995	0.00442388	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.486678	23.9443	-140.012	0.875245	2.91197	-53.7999	0.851092	-0.191709	0.0958544	-0.479272	5.29532	-12.3803	-12.2381	1.87524	-0.911968	-0.863727	-0.479272	-0.0958544	-0.191709	-0.851092
5.783	1.05783e-06	6.34735e-06	2.21127e-06	0.00211565	0.0126947	0.00442254	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.485802	23.9473	-140.066	0.875724	2.9086	-53.813	0.851042	-0.191739	0.0958693	-0.479346	5.2972	-12.3813	-12.239	1.87572	-0.908599	-0.860351	-0.479346	-0.0958693	-0.191739	-0.851042
5.784	1.05684e-06	6.3449e-06	2.2106e-06	0.00211368	0.0126898	0.00442121	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.484926	23.9502	-140.12	0.876203	2.90523	-53.8262	0.850992	-0.191768	0.0958841	-0.479421	5.29907	-12.3822	-12.2398	1.8762	-0.905235	-0.856979	-0.479421	-0.0958841	-0.191768	-0.850992
5.785	1.05586e-06	6.34245e-06	2.20994e-06	0.00211171	0.0126849	0.00441988	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.48405	23.9531	-140.174	0.87668	2.90187	-53.8394	0.850942	-0.191798	0.095899	-0.479495	5.30095	-12.3831	-12.2407	1.87668	-0.901875	-0.853611	-0.479495	-0.095899	-0.191798	-0.850942
5.786	1.05486e-06	6.34e-06	2.20927e-06	0.00210973	0.01268	0.00441855	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.483173	23.956	-140.228	0.877157	2.89852	-53.8526	0.850891	-0.191828	0.0959138	-0.479569	5.30283	-12.384	-12.2415	1.87716	-0.898519	-0.850248	-0.479569	-0.0959138	-0.191828	-0.850891
5.787	1.05388e-06	6.33755e-06	2.20862e-06	0.00210775	0.0126751	0.00441724	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.482295	23.9589	-140.282	0.877633	2.89517	-53.8657	0.850841	-0.191857	0.0959287	-0.479643	5.3047	-12.3849	-12.2424	1.87763	-0.895167	-0.84689	-0.479643	-0.0959287	-0.191857	-0.850841
5.788	1.05288e-06	6.33505e-06	2.20796e-06	0.00210576	0.0126701	0.00441592	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.481417	23.9618	-140.335	0.878108	2.89182	-53.8789	0.850791	-0.191887	0.0959435	-0.479718	5.30658	-12.3858	-12.2432	1.87811	-0.89182	-0.843535	-0.479718	-0.0959435	-0.191887	-0.850791
5.789	1.05188e-06	6.33255e-06	2.2073e-06	0.00210376	0.0126651	0.00441461	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.480539	23.9646	-140.389	0.878582	2.88848	-53.892	0.850741	-0.191917	0.0959584	-0.479792	5.30846	-12.3866	-12.2441	1.87858	-0.888477	-0.840185	-0.479792	-0.0959584	-0.191917	-0.850741
5.79	1.05088e-06	6.3301e-06	2.20666e-06	0.00210175	0.0126602	0.00441331	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.47966	23.9675	-140.443	0.879055	2.88514	-53.9052	0.85069	-0.191946	0.0959732	-0.479866	5.31034	-12.3875	-12.2449	1.87906	-0.885139	-0.83684	-0.479866	-0.0959732	-0.191946	-0.85069
5.791	1.04987e-06	6.3276e-06	2.20601e-06	0.00209973	0.0126552	0.00441201	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.478781	23.9704	-140.497	0.879527	2.8818	-53.9183	0.85064	-0.191976	0.0959881	-0.47994	5.31222	-12.3884	-12.2457	1.87953	-0.881805	-0.833498	-0.47994	-0.0959881	-0.191976	-0.85064
5.792	1.04885e-06	6.32505e-06	2.20536e-06	0.00209771	0.0126501	0.00441072	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.477901	23.9733	-140.551	0.879999	2.87848	-53.9314	0.85059	-0.192006	0.0960029	-0.480014	5.3141	-12.3893	-12.2466	1.88	-0.878475	-0.830162	-0.480014	-0.0960029	-0.192006	-0.85059
5.793	1.04785e-06	6.32255e-06	2.20472e-06	0.00209569	0.0126451	0.00440943	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.477021	23.9762	-140.605	0.880469	2.87515	-53.9446	0.85054	-0.192035	0.0960177	-0.480089	5.31598	-12.3902	-12.2474	1.88047	-0.87515	-0.82683	-0.480089	-0.0960177	-0.192035	-0.85054
5.794	1.04682e-06	6.32e-06	2.20407e-06	0.00209365	0.01264	0.00440815	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.47614	23.979	-140.659	0.880939	2.87183	-53.9577	0.850489	-0.192065	0.0960326	-0.480163	5.31786	-12.391	-12.2482	1.88094	-0.87183	-0.823502	-0.480163	-0.0960326	-0.192065	-0.850489
5.795	1.04581e-06	6.3175e-06	2.20344e-06	0.00209161	0.012635	0.00440687	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.475259	23.9819	-140.713	0.881408	2.86851	-53.9708	0.850439	-0.192095	0.0960474	-0.480237	5.31974	-12.3919	-12.249	1.88141	-0.868513	-0.820178	-0.480237	-0.0960474	-0.192095	-0.850439
5.796	1.04478e-06	6.31495e-06	2.2028e-06	0.00208956	0.0126299	0.00440559	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.474378	23.9848	-140.767	0.881876	2.8652	-53.9839	0.850389	-0.192125	0.0960623	-0.480311	5.32162	-12.3928	-12.2499	1.88188	-0.865202	-0.81686	-0.480311	-0.0960623	-0.192125	-0.850389
5.797	1.04375e-06	6.3124e-06	2.20216e-06	0.00208751	0.0126248	0.00440432	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.473495	23.9876	-140.821	0.882343	2.86189	-53.9971	0.850339	-0.192154	0.0960771	-0.480386	5.3235	-12.3936	-12.2507	1.88234	-0.861895	-0.813545	-0.480386	-0.0960771	-0.192154	-0.850339
5.798	1.04272e-06	6.30985e-06	2.20153e-06	0.00208544	0.0126197	0.00440306	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.472613	23.9905	-140.875	0.882809	2.85859	-54.0102	0.850288	-0.192184	0.096092	-0.48046	5.32539	-12.3945	-12.2515	1.88281	-0.858592	-0.810235	-0.48046	-0.096092	-0.192184	-0.850288
5.799	1.04169e-06	6.30725e-06	2.2009e-06	0.00208337	0.0126145	0.0044018	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.47173	23.9934	-140.929	0.883274	2.85529	-54.0233	0.850238	-0.192214	0.0961068	-0.480534	5.32727	-12.3954	-12.2523	1.88327	-0.855294	-0.80693	-0.480534	-0.0961068	-0.192214	-0.850238
5.8	1.04065e-06	6.3047e-06	2.20027e-06	0.0020813	0.0126094	0.00440055	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.470846	23.9962	-140.983	0.883739	2.852	-54.0364	0.850188	-0.192243	0.0961216	-0.480608	5.32915	-12.3962	-12.2531	1.88374	-0.852	-0.803629	-0.480608	-0.0961216	-0.192243	-0.850188
5.801	1.03961e-06	6.3021e-06	2.19965e-06	0.00207921	0.0126042	0.0043993	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.469962	23.9991	-141.037	0.884202	2.84871	-54.0495	0.850137	-0.192273	0.0961365	-0.480682	5.33104	-12.3971	-12.2539	1.8842	-0.848711	-0.800333	-0.480682	-0.0961365	-0.192273	-0.850137
5.802	1.03856e-06	6.2995e-06	2.19903e-06	0.00207712	0.012599	0.00439806	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.469078	24.0019	-141.091	0.884665	2.84543	-54.0626	0.850087	-0.192303	0.0961513	-0.480757	5.33292	-12.3979	-12.2547	1.88466	-0.845427	-0.797042	-0.480757	-0.0961513	-0.192303	-0.850087
5.803	1.03751e-06	6.2969e-06	2.19841e-06	0.00207502	0.0125938	0.00439682	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.468193	24.0048	-141.145	0.885126	2.84215	-54.0756	0.850037	-0.192332	0.0961661	-0.480831	5.33481	-12.3988	-12.2555	1.88513	-0.842147	-0.793755	-0.480831	-0.0961661	-0.192332	-0.850037
5.804	1.03646e-06	6.2943e-06	2.19779e-06	0.00207292	0.0125886	0.00439558	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.467308	24.0076	-141.199	0.885587	2.83887	-54.0887	0.849986	-0.192362	0.096181	-0.480905	5.33669	-12.3996	-12.2563	1.88559	-0.838872	-0.790472	-0.480905	-0.096181	-0.192362	-0.849986
5.805	1.0354e-06	6.2917e-06	2.19717e-06	0.00207081	0.0125834	0.00439435	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.466422	24.0104	-141.253	0.886047	2.8356	-54.1018	0.849936	-0.192392	0.0961958	-0.480979	5.33858	-12.4004	-12.2571	1.88605	-0.835601	-0.787194	-0.480979	-0.0961958	-0.192392	-0.849936
5.806	1.03435e-06	6.28905e-06	2.19657e-06	0.00206869	0.0125781	0.00439313	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.465536	24.0133	-141.307	0.886506	2.83234	-54.1149	0.849885	-0.192421	0.0962107	-0.481053	5.34046	-12.4013	-12.2579	1.88651	-0.832335	-0.783921	-0.481053	-0.0962107	-0.192421	-0.849885
5.807	1.03328e-06	6.2864e-06	2.19596e-06	0.00206656	0.0125728	0.00439191	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.464649	24.0161	-141.361	0.886964	2.82907	-54.1279	0.849835	-0.192451	0.0962255	-0.481127	5.34235	-12.4021	-12.2587	1.88696	-0.829074	-0.780652	-0.481127	-0.0962255	-0.192451	-0.849835
5.808	1.03221e-06	6.28375e-06	2.19535e-06	0.00206443	0.0125675	0.0043907	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.463762	24.0189	-141.416	0.887422	2.82582	-54.141	0.849785	-0.192481	0.0962403	-0.481202	5.34424	-12.4029	-12.2594	1.88742	-0.825817	-0.777388	-0.481202	-0.0962403	-0.192481	-0.849785
5.809	1.03115e-06	6.2811e-06	2.19475e-06	0.00206229	0.0125622	0.00438949	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.462874	24.0217	-141.47	0.887878	2.82256	-54.1541	0.849734	-0.19251	0.0962551	-0.481276	5.34613	-12.4037	-12.2602	1.88788	-0.822565	-0.774129	-0.481276	-0.0962551	-0.19251	-0.849734
5.81	1.03007e-06	6.27845e-06	2.19414e-06	0.00206015	0.0125569	0.00438829	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.461986	24.0246	-141.524	0.888334	2.81932	-54.1671	0.849684	-0.19254	0.09627	-0.48135	5.34801	-12.4046	-12.261	1.88833	-0.819317	-0.770874	-0.48135	-0.09627	-0.19254	-0.849684
5.811	1.029e-06	6.2758e-06	2.19355e-06	0.00205799	0.0125516	0.00438709	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.461097	24.0274	-141.578	0.888788	2.81607	-54.1802	0.849633	-0.19257	0.0962848	-0.481424	5.3499	-12.4054	-12.2618	1.88879	-0.816075	-0.767624	-0.481424	-0.0962848	-0.19257	-0.849633
5.812	1.02792e-06	6.2731e-06	2.19295e-06	0.00205583	0.0125462	0.0043859	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.460208	24.0302	-141.632	0.889242	2.81284	-54.1932	0.849583	-0.192599	0.0962996	-0.481498	5.35179	-12.4062	-12.2625	1.88924	-0.812837	-0.764379	-0.481498	-0.0962996	-0.192599	-0.849583
5.813	1.02683e-06	6.2704e-06	2.19235e-06	0.00205367	0.0125408	0.00438471	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.459319	24.033	-141.686	0.889695	2.8096	-54.2063	0.849533	-0.192629	0.0963145	-0.481572	5.35368	-12.407	-12.2633	1.88969	-0.809603	-0.761139	-0.481572	-0.0963145	-0.192629	-0.849533
5.814	1.02575e-06	6.2677e-06	2.19176e-06	0.00205149	0.0125354	0.00438352	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.458429	24.0358	-141.741	0.890147	2.80637	-54.2193	0.849482	-0.192659	0.0963293	-0.481646	5.35557	-12.4078	-12.264	1.89015	-0.806375	-0.757903	-0.481646	-0.0963293	-0.192659	-0.849482
5.815	1.02466e-06	6.265e-06	2.19118e-06	0.00204931	0.01253	0.00438235	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.457539	24.0386	-141.795	0.890598	2.80315	-54.2323	0.849432	-0.192688	0.0963441	-0.481721	5.35746	-12.4086	-12.2648	1.8906	-0.803151	-0.754672	-0.481721	-0.0963441	-0.192688	-0.849432
5.816	1.02356e-06	6.2623e-06	2.19058e-06	0.00204712	0.0125246	0.00438117	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.456648	24.0414	-141.849	0.891048	2.79993	-54.2454	0.849381	-0.192718	0.0963589	-0.481795	5.35935	-12.4094	-12.2655	1.89105	-0.799932	-0.751445	-0.481795	-0.0963589	-0.192718	-0.849381
5.817	1.02247e-06	6.2596e-06	2.19e-06	0.00204493	0.0125192	0.00438	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.455756	24.0442	-141.903	0.891497	2.79672	-54.2584	0.849331	-0.192748	0.0963738	-0.481869	5.36124	-12.4102	-12.2663	1.8915	-0.796717	-0.748224	-0.481869	-0.0963738	-0.192748	-0.849331
5.818	1.02136e-06	6.25685e-06	2.18942e-06	0.00204273	0.0125137	0.00437884	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.454865	24.047	-141.958	0.891945	2.79351	-54.2714	0.84928	-0.192777	0.0963886	-0.481943	5.36314	-12.411	-12.267	1.89195	-0.793508	-0.745007	-0.481943	-0.0963886	-0.192777	-0.84928
5.819	1.02026e-06	6.25415e-06	2.18884e-06	0.00204052	0.0125083	0.00437768	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.453973	24.0498	-142.012	0.892393	2.7903	-54.2844	0.84923	-0.192807	0.0964034	-0.482017	5.36503	-12.4118	-12.2678	1.89239	-0.790303	-0.741795	-0.482017	-0.0964034	-0.192807	-0.84923
5.82	1.01915e-06	6.2514e-06	2.18827e-06	0.0020383	0.0125028	0.00437653	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.45308	24.0526	-142.066	0.892839	2.7871	-54.2974	0.849179	-0.192836	0.0964182	-0.482091	5.36692	-12.4126	-12.2685	1.89284	-0.787103	-0.738588	-0.482091	-0.0964182	-0.192836	-0.849179
5.821	1.01804e-06	6.24865e-06	2.18769e-06	0.00203608	0.0124973	0.00437538	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.452187	24.0554	-142.121	0.893285	2.78391	-54.3104	0.849129	-0.192866	0.0964331	-0.482165	5.36881	-12.4134	-12.2693	1.89329	-0.783908	-0.735385	-0.482165	-0.0964331	-0.192866	-0.849129
5.822	1.01693e-06	6.24585e-06	2.18712e-06	0.00203385	0.0124917	0.00437424	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.451293	24.0582	-142.175	0.89373	2.78072	-54.3234	0.849078	-0.192896	0.0964479	-0.482239	5.37071	-12.4142	-12.27	1.89373	-0.780717	-0.732188	-0.482239	-0.0964479	-0.192896	-0.849078
5.823	1.01581e-06	6.2431e-06	2.18655e-06	0.00203162	0.0124862	0.0043731	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.450399	24.0609	-142.229	0.894174	2.77753	-54.3364	0.849028	-0.192925	0.0964627	-0.482313	5.3726	-12.4149	-12.2707	1.89417	-0.777532	-0.728995	-0.482313	-0.0964627	-0.192925	-0.849028
5.824	1.01468e-06	6.2403e-06	2.18598e-06	0.00202937	0.0124806	0.00437197	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.449505	24.0637	-142.284	0.894617	2.77435	-54.3494	0.848977	-0.192955	0.0964775	-0.482388	5.3745	-12.4157	-12.2715	1.89462	-0.774351	-0.725807	-0.482388	-0.0964775	-0.192955	-0.848977
5.825	1.01356e-06	6.23755e-06	2.18542e-06	0.00202712	0.0124751	0.00437084	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.44861	24.0665	-142.338	0.895059	2.77118	-54.3624	0.848927	-0.192985	0.0964923	-0.482462	5.37639	-12.4165	-12.2722	1.89506	-0.771175	-0.722624	-0.482462	-0.0964923	-0.192985	-0.848927
5.826	1.01243e-06	6.23475e-06	2.18486e-06	0.00202487	0.0124695	0.00436972	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.447715	24.0693	-142.392	0.8955	2.768	-54.3754	0.848876	-0.193014	0.0965071	-0.482536	5.37829	-12.4173	-12.2729	1.8955	-0.768004	-0.719446	-0.482536	-0.0965071	-0.193014	-0.848876
5.827	1.0113e-06	6.23195e-06	2.1843e-06	0.0020226	0.0124639	0.0043686	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.446819	24.072	-142.447	0.89594	2.76484	-54.3883	0.848826	-0.193044	0.096522	-0.48261	5.38018	-12.418	-12.2736	1.89594	-0.764838	-0.716272	-0.48261	-0.096522	-0.193044	-0.848826
5.828	1.01017e-06	6.22915e-06	2.18375e-06	0.00202033	0.0124583	0.00436749	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.445923	24.0748	-142.501	0.89638	2.76168	-54.4013	0.848775	-0.193074	0.0965368	-0.482684	5.38208	-12.4188	-12.2743	1.89638	-0.761677	-0.713104	-0.482684	-0.0965368	-0.193074	-0.848775
5.829	1.00903e-06	6.2263e-06	2.18319e-06	0.00201806	0.0124526	0.00436638	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.445026	24.0776	-142.555	0.896818	2.75852	-54.4143	0.848725	-0.193103	0.0965516	-0.482758	5.38397	-12.4196	-12.275	1.89682	-0.758521	-0.709941	-0.482758	-0.0965516	-0.193103	-0.848725
5.83	1.00789e-06	6.2235e-06	2.18264e-06	0.00201577	0.012447	0.00436528	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.444129	24.0803	-142.61	0.897256	2.75537	-54.4272	0.848674	-0.193133	0.0965664	-0.482832	5.38587	-12.4203	-12.2758	1.89726	-0.755369	-0.706782	-0.482832	-0.0965664	-0.193133	-0.848674
5.831	1.00674e-06	6.22065e-06	2.1821e-06	0.00201348	0.0124413	0.00436419	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.443232	24.0831	-142.664	0.897693	2.75222	-54.4402	0.848624	-0.193162	0.0965812	-0.482906	5.38777	-12.4211	-12.2765	1.89769	-0.752223	-0.703628	-0.482906	-0.0965812	-0.193162	-0.848624
5.832	1.00559e-06	6.2178e-06	2.18154e-06	0.00201119	0.0124356	0.00436309	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.442334	24.0858	-142.719	0.898128	2.74908	-54.4531	0.848573	-0.193192	0.096596	-0.48298	5.38967	-12.4218	-12.2772	1.89813	-0.749082	-0.70048	-0.48298	-0.096596	-0.193192	-0.848573
5.833	1.00444e-06	6.21495e-06	2.18101e-06	0.00200888	0.0124299	0.00436201	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.441436	24.0886	-142.773	0.898563	2.74595	-54.4661	0.848522	-0.193222	0.0966108	-0.483054	5.39156	-12.4226	-12.2779	1.89856	-0.745945	-0.697336	-0.483054	-0.0966108	-0.193222	-0.848522
5.834	1.00328e-06	6.2121e-06	2.18046e-06	0.00200657	0.0124242	0.00436093	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.440537	24.0913	-142.828	0.898997	2.74281	-54.479	0.848472	-0.193251	0.0966256	-0.483128	5.39346	-12.4233	-12.2786	1.899	-0.742814	-0.694197	-0.483128	-0.0966256	-0.193251	-0.848472
5.835	1.00213e-06	6.20925e-06	2.17993e-06	0.00200425	0.0124185	0.00435985	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.439638	24.0941	-142.882	0.89943	2.73969	-54.4919	0.848421	-0.193281	0.0966404	-0.483202	5.39536	-12.4241	-12.2792	1.89943	-0.739687	-0.691064	-0.483202	-0.0966404	-0.193281	-0.848421
5.836	1.00097e-06	6.20635e-06	2.17939e-06	0.00200193	0.0124127	0.00435878	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.438738	24.0968	-142.937	0.899863	2.73657	-54.5049	0.848371	-0.193311	0.0966553	-0.483276	5.39726	-12.4248	-12.2799	1.89986	-0.736566	-0.687935	-0.483276	-0.0966553	-0.193311	-0.848371
5.837	9.998e-07	6.2035e-06	2.17885e-06	0.0019996	0.012407	0.00435771	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.437838	24.0995	-142.991	0.900294	2.73345	-54.5178	0.84832	-0.19334	0.0966701	-0.48335	5.39916	-12.4255	-12.2806	1.90029	-0.733449	-0.684811	-0.48335	-0.0966701	-0.19334	-0.84832
5.838	9.9863e-07	6.2006e-06	2.17833e-06	0.00199726	0.0124012	0.00435665	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.436937	24.1023	-143.046	0.900724	2.73034	-54.5307	0.848269	-0.19337	0.0966849	-0.483424	5.40106	-12.4263	-12.2813	1.90072	-0.730338	-0.681692	-0.483424	-0.0966849	-0.19337	-0.848269
5.839	9.97455e-07	6.1977e-06	2.1778e-06	0.00199491	0.0123954	0.0043556	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.436036	24.105	-143.1	0.901154	2.72723	-54.5436	0.848219	-0.193399	0.0966997	-0.483498	5.40296	-12.427	-12.282	1.90115	-0.727231	-0.678579	-0.483498	-0.0966997	-0.193399	-0.848219
5.84	9.9628e-07	6.1948e-06	2.17727e-06	0.00199256	0.0123896	0.00435455	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.435135	24.1077	-143.155	0.901582	2.72413	-54.5565	0.848168	-0.193429	0.0967145	-0.483572	5.40486	-12.4277	-12.2827	1.90158	-0.72413	-0.67547	-0.483572	-0.0967145	-0.193429	-0.848168
5.841	9.951e-07	6.1919e-06	2.17675e-06	0.0019902	0.0123838	0.0043535	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.434233	24.1104	-143.209	0.90201	2.72103	-54.5694	0.848118	-0.193459	0.0967293	-0.483646	5.40677	-12.4284	-12.2833	1.90201	-0.721034	-0.672367	-0.483646	-0.0967293	-0.193459	-0.848118
5.842	9.9392e-07	6.18895e-06	2.17623e-06	0.00198784	0.0123779	0.00435246	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.433331	24.1132	-143.264	0.902437	2.71794	-54.5823	0.848067	-0.193488	0.0967441	-0.48372	5.40867	-12.4292	-12.284	1.90244	-0.717943	-0.669268	-0.48372	-0.0967441	-0.193488	-0.848067
5.843	9.92735e-07	6.18605e-06	2.17571e-06	0.00198547	0.0123721	0.00435142	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.432428	24.1159	-143.319	0.902863	2.71486	-54.5952	0.848016	-0.193518	0.0967589	-0.483794	5.41057	-12.4299	-12.2847	1.90286	-0.714856	-0.666175	-0.483794	-0.0967589	-0.193518	-0.848016
5.844	9.91545e-07	6.1831e-06	2.1752e-06	0.00198309	0.0123662	0.00435039	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.431525	24.1186	-143.373	0.903288	2.71178	-54.6081	0.847966	-0.193547	0.0967737	-0.483868	5.41247	-12.4306	-12.2853	1.90329	-0.711775	-0.663086	-0.483868	-0.0967737	-0.193547	-0.847966
5.845	9.9035e-07	6.18015e-06	2.17468e-06	0.0019807	0.0123603	0.00434937	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.430622	24.1213	-143.428	0.903712	2.7087	-54.621	0.847915	-0.193577	0.0967885	-0.483942	5.41438	-12.4313	-12.286	1.90371	-0.7087	-0.660003	-0.483942	-0.0967885	-0.193577	-0.847915
5.846	9.89155e-07	6.1772e-06	2.17418e-06	0.00197831	0.0123544	0.00434835	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.429718	24.124	-143.482	0.904135	2.70563	-54.6339	0.847864	-0.193607	0.0968033	-0.484016	5.41628	-12.432	-12.2867	1.90413	-0.705629	-0.656925	-0.484016	-0.0968033	-0.193607	-0.847864
5.847	9.87955e-07	6.17425e-06	2.17367e-06	0.00197591	0.0123485	0.00434733	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.428814	24.1267	-143.537	0.904557	2.70256	-54.6467	0.847814	-0.193636	0.0968181	-0.48409	5.41819	-12.4327	-12.2873	1.90456	-0.702563	-0.653852	-0.48409	-0.0968181	-0.193636	-0.847814
5.848	9.86755e-07	6.17125e-06	2.17316e-06	0.00197351	0.0123425	0.00434633	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.427909	24.1294	-143.592	0.904978	2.6995	-54.6596	0.847763	-0.193666	0.0968329	-0.484164	5.42009	-12.4334	-12.288	1.90498	-0.699503	-0.650784	-0.484164	-0.0968329	-0.193666	-0.847763
5.849	9.85545e-07	6.1683e-06	2.17266e-06	0.00197109	0.0123366	0.00434532	8.72665e-05	1.74533e-05	3.49066e-05	1	-0.427004	24.1321	-143.646	0.905399	2.69645	-54.6725	0.847712	-0.193695	0.0968477	-0.484238	5.422	-12.4341	-12.2886	1.9054	-0.696447	-0.647722	-0.484238	-0.0968477	-0.193695	-0.847712
