%%TimeStamp	dp_x	dp_y	dp_z	dv_x	dv_y	dv_z	dq_x	dq_y	dq_z	dq_w	Dp_x	Dp_y	Dp_z	Dv_x	Dv_y	Dv_z	Dq_x	Dq_y	Dq_z	Dq_w	X_x	X_y	X_z	Xv_x	Xv_y	Xv_z	Xq_x	Xq_y	Xq_z	Xq_w	
3.976	-1.70909e-07	-2.82546e-06	-2.19973e-07	-0.000341818	-0.00565093	-0.000439946	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71019	-6.94391	-6.96349	-1.67623	-2.19331	-2.20023	0.338739	0.0677479	0.131614	0.929163	-4.71019	6.94391	-70.4985	-1.67623	2.19331	-36.7646	0.929163	-0.131614	0.0677479	-0.338739
3.977	-1.70674e-07	-2.82501e-06	-2.19353e-07	-0.000341348	-0.00565002	-0.000438707	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71187	-6.9461	-6.9657	-1.67553	-2.1973	-2.20421	0.338821	0.0677641	0.131646	0.929128	-4.71187	6.9461	-70.5353	-1.67553	2.1973	-36.7704	0.929128	-0.131646	0.0677641	-0.338821
3.978	-1.70438e-07	-2.82455e-06	-2.18733e-07	-0.000340875	-0.0056491	-0.000437466	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71354	-6.9483	-6.9679	-1.67483	-2.20128	-2.20819	0.338902	0.0677803	0.131677	0.929092	-4.71354	6.9483	-70.5721	-1.67483	2.20128	-36.7762	0.929092	-0.131677	0.0677803	-0.338902
3.979	-1.70199e-07	-2.82407e-06	-2.18111e-07	-0.000340398	-0.00564815	-0.000436222	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71522	-6.9505	-6.97011	-1.67413	-2.20527	-2.21216	0.338983	0.0677965	0.131709	0.929057	-4.71522	6.9505	-70.6088	-1.67413	2.20527	-36.782	0.929057	-0.131709	0.0677965	-0.338983
3.98	-1.69959e-07	-2.82359e-06	-2.17488e-07	-0.000339918	-0.00564719	-0.000434977	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71689	-6.95271	-6.97233	-1.67342	-2.20926	-2.21614	0.339064	0.0678127	0.13174	0.929022	-4.71689	6.95271	-70.6456	-1.67342	2.20926	-36.7879	0.929022	-0.13174	0.0678127	-0.339064
3.981	-1.69717e-07	-2.82309e-06	-2.16865e-07	-0.000339434	-0.00564619	-0.00043373	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.71857	-6.95492	-6.97455	-1.67272	-2.21324	-2.22011	0.339145	0.067829	0.131772	0.928987	-4.71857	6.95492	-70.6824	-1.67272	2.21324	-36.7937	0.928987	-0.131772	0.067829	-0.339145
3.982	-1.69473e-07	-2.82259e-06	-2.16241e-07	-0.000338946	-0.00564518	-0.000432481	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72024	-6.95714	-6.97677	-1.67201	-2.21723	-2.22409	0.339226	0.0678452	0.131803	0.928951	-4.72024	6.95714	-70.7192	-1.67201	2.21723	-36.7995	0.928951	-0.131803	0.0678452	-0.339226
3.983	-1.69227e-07	-2.82207e-06	-2.15615e-07	-0.000338455	-0.00564415	-0.00043123	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72191	-6.95936	-6.97899	-1.67131	-2.22121	-2.22806	0.339307	0.0678614	0.131835	0.928916	-4.72191	6.95936	-70.756	-1.67131	2.22121	-36.8053	0.928916	-0.131835	0.0678614	-0.339307
3.984	-1.6898e-07	-2.82154e-06	-2.14988e-07	-0.000337961	-0.00564309	-0.000429977	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72358	-6.96158	-6.98122	-1.6706	-2.22519	-2.23204	0.339388	0.0678776	0.131866	0.928881	-4.72358	6.96158	-70.7928	-1.6706	2.22519	-36.8112	0.928881	-0.131866	0.0678776	-0.339388
3.985	-1.68731e-07	-2.821e-06	-2.14361e-07	-0.000337462	-0.00564201	-0.000428722	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72525	-6.96381	-6.98346	-1.66989	-2.22917	-2.23601	0.339469	0.0678938	0.131898	0.928846	-4.72525	6.96381	-70.8296	-1.66989	2.22917	-36.817	0.928846	-0.131898	0.0678938	-0.339469
3.986	-1.68481e-07	-2.82046e-06	-2.13733e-07	-0.000336961	-0.00564091	-0.000427465	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72692	-6.96604	-6.9857	-1.66919	-2.23315	-2.23998	0.33955	0.06791	0.131929	0.92881	-4.72692	6.96604	-70.8665	-1.66919	2.23315	-36.8228	0.92881	-0.131929	0.06791	-0.33955
3.987	-1.68227e-07	-2.81989e-06	-2.13103e-07	-0.000336455	-0.00563978	-0.000426207	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.72859	-6.96827	-6.98794	-1.66848	-2.23713	-2.24395	0.339631	0.0679262	0.131961	0.928775	-4.72859	6.96827	-70.9033	-1.66848	2.23713	-36.8287	0.928775	-0.131961	0.0679262	-0.339631
3.988	-1.67973e-07	-2.81931e-06	-2.12473e-07	-0.000335946	-0.00563863	-0.000424947	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73026	-6.97051	-6.99018	-1.66777	-2.24111	-2.24792	0.339712	0.0679424	0.131992	0.92874	-4.73026	6.97051	-70.9401	-1.66777	2.24111	-36.8345	0.92874	-0.131992	0.0679424	-0.339712
3.989	-1.67716e-07	-2.81873e-06	-2.11842e-07	-0.000335433	-0.00563747	-0.000423684	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73192	-6.97276	-6.99243	-1.66706	-2.24509	-2.25189	0.339793	0.0679587	0.132024	0.928704	-4.73192	6.97276	-70.977	-1.66706	2.24509	-36.8403	0.928704	-0.132024	0.0679587	-0.339793
3.99	-1.67459e-07	-2.81814e-06	-2.1121e-07	-0.000334917	-0.00563627	-0.00042242	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73359	-6.975	-6.99469	-1.66635	-2.24907	-2.25585	0.339874	0.0679749	0.132055	0.928669	-4.73359	6.975	-71.0138	-1.66635	2.24907	-36.8461	0.928669	-0.132055	0.0679749	-0.339874
3.991	-1.67198e-07	-2.81753e-06	-2.10577e-07	-0.000334397	-0.00563506	-0.000421155	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73526	-6.97725	-6.99695	-1.66564	-2.25304	-2.25982	0.339955	0.0679911	0.132087	0.928634	-4.73526	6.97725	-71.0507	-1.66564	2.25304	-36.852	0.928634	-0.132087	0.0679911	-0.339955
3.992	-1.66937e-07	-2.81691e-06	-2.09943e-07	-0.000333874	-0.00563382	-0.000419887	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73692	-6.97951	-6.99921	-1.66493	-2.25702	-2.26378	0.340036	0.0680073	0.132118	0.928598	-4.73692	6.97951	-71.0875	-1.66493	2.25702	-36.8578	0.928598	-0.132118	0.0680073	-0.340036
3.993	-1.66673e-07	-2.81628e-06	-2.09309e-07	-0.000333347	-0.00563257	-0.000418618	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.73859	-6.98177	-7.00147	-1.66421	-2.26099	-2.26775	0.340117	0.0680235	0.13215	0.928563	-4.73859	6.98177	-71.1244	-1.66421	2.26099	-36.8637	0.928563	-0.13215	0.0680235	-0.340117
3.994	-1.66408e-07	-2.81565e-06	-2.08674e-07	-0.000332816	-0.00563129	-0.000417347	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.74025	-6.98403	-7.00374	-1.6635	-2.26496	-2.27171	0.340198	0.0680397	0.132181	0.928528	-4.74025	6.98403	-71.1612	-1.6635	2.26496	-36.8695	0.928528	-0.132181	0.0680397	-0.340198
3.995	-1.66141e-07	-2.81499e-06	-2.08037e-07	-0.000332282	-0.00562998	-0.000416074	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.74191	-6.9863	-7.00602	-1.66279	-2.26894	-2.27567	0.340279	0.0680559	0.132212	0.928492	-4.74191	6.9863	-71.1981	-1.66279	2.26894	-36.8753	0.928492	-0.132212	0.0680559	-0.340279
3.996	-1.65872e-07	-2.81433e-06	-2.07399e-07	-0.000331744	-0.00562866	-0.000414799	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.74358	-6.98857	-7.00829	-1.66207	-2.27291	-2.27963	0.34036	0.0680721	0.132244	0.928457	-4.74358	6.98857	-71.235	-1.66207	2.27291	-36.8812	0.928457	-0.132244	0.0680721	-0.34036
3.997	-1.65601e-07	-2.81365e-06	-2.06761e-07	-0.000331202	-0.00562731	-0.000413523	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.74524	-6.99084	-7.01058	-1.66136	-2.27688	-2.28359	0.340442	0.0680883	0.132275	0.928422	-4.74524	6.99084	-71.2719	-1.66136	2.27688	-36.887	0.928422	-0.132275	0.0680883	-0.340442
3.998	-1.65329e-07	-2.81297e-06	-2.06123e-07	-0.000330657	-0.00562594	-0.000412245	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.7469	-6.99312	-7.01286	-1.66064	-2.28084	-2.28755	0.340523	0.0681045	0.132307	0.928386	-4.7469	6.99312	-71.3088	-1.66064	2.28084	-36.8928	0.928386	-0.132307	0.0681045	-0.340523
3.999	-1.65054e-07	-2.81227e-06	-2.05483e-07	-0.000330109	-0.00562455	-0.000410966	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.74856	-6.99541	-7.01515	-1.65992	-2.28481	-2.29151	0.340604	0.0681207	0.132338	0.928351	-4.74856	6.99541	-71.3457	-1.65992	2.28481	-36.8987	0.928351	-0.132338	0.0681207	-0.340604
4	-1.64778e-07	-2.81157e-06	-2.04842e-07	-0.000329556	-0.00562314	-0.000409684	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75022	-6.99769	-7.01744	-1.65921	-2.28878	-2.29547	0.340685	0.0681369	0.13237	0.928315	-4.75022	6.99769	-71.3826	-1.65921	2.28878	-36.9045	0.928315	-0.13237	0.0681369	-0.340685
4.001	-1.645e-07	-2.81085e-06	-2.04201e-07	-0.000329	-0.0056217	-0.000408401	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75188	-6.99998	-7.01974	-1.65849	-2.29274	-2.29942	0.340766	0.0681531	0.132401	0.92828	-4.75188	6.99998	-71.4195	-1.65849	2.29274	-36.9104	0.92828	-0.132401	0.0681531	-0.340766
4.002	-1.6422e-07	-2.81012e-06	-2.03558e-07	-0.000328441	-0.00562024	-0.000407116	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75354	-7.00228	-7.02204	-1.65777	-2.29671	-2.30338	0.340847	0.0681693	0.132433	0.928245	-4.75354	7.00228	-71.4564	-1.65777	2.29671	-36.9162	0.928245	-0.132433	0.0681693	-0.340847
4.003	-1.63939e-07	-2.80938e-06	-2.02915e-07	-0.000327877	-0.00561876	-0.00040583	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75519	-7.00458	-7.02435	-1.65705	-2.30067	-2.30733	0.340928	0.0681855	0.132464	0.928209	-4.75519	7.00458	-71.4933	-1.65705	2.30067	-36.9221	0.928209	-0.132464	0.0681855	-0.340928
4.004	-1.63655e-07	-2.80863e-06	-2.02271e-07	-0.00032731	-0.00561726	-0.000404542	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75685	-7.00688	-7.02666	-1.65633	-2.30463	-2.31128	0.341009	0.0682017	0.132496	0.928174	-4.75685	7.00688	-71.5302	-1.65633	2.30463	-36.9279	0.928174	-0.132496	0.0682017	-0.341009
4.005	-1.6337e-07	-2.80787e-06	-2.01626e-07	-0.00032674	-0.00561574	-0.000403252	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.75851	-7.00919	-7.02897	-1.65561	-2.30859	-2.31523	0.34109	0.0682179	0.132527	0.928138	-4.75851	7.00919	-71.5672	-1.65561	2.30859	-36.9338	0.928138	-0.132527	0.0682179	-0.34109
4.006	-1.63083e-07	-2.8071e-06	-2.00981e-07	-0.000326166	-0.00561419	-0.000401961	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76016	-7.0115	-7.03129	-1.65489	-2.31255	-2.31918	0.341171	0.0682341	0.132559	0.928103	-4.76016	7.0115	-71.6041	-1.65489	2.31255	-36.9396	0.928103	-0.132559	0.0682341	-0.341171
4.007	-1.62794e-07	-2.80631e-06	-2.00334e-07	-0.000325588	-0.00561262	-0.000400668	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76182	-7.01381	-7.03361	-1.65417	-2.31651	-2.32313	0.341252	0.0682503	0.13259	0.928067	-4.76182	7.01381	-71.641	-1.65417	2.31651	-36.9455	0.928067	-0.13259	0.0682503	-0.341252
4.008	-1.62503e-07	-2.80552e-06	-1.99687e-07	-0.000325006	-0.00561103	-0.000399374	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76347	-7.01613	-7.03593	-1.65345	-2.32046	-2.32707	0.341333	0.0682665	0.132622	0.928032	-4.76347	7.01613	-71.678	-1.65345	2.32046	-36.9513	0.928032	-0.132622	0.0682665	-0.341333
4.009	-1.62211e-07	-2.80471e-06	-1.99039e-07	-0.000324421	-0.00560942	-0.000398078	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76512	-7.01845	-7.03826	-1.65272	-2.32442	-2.33102	0.341414	0.0682827	0.132653	0.927996	-4.76512	7.01845	-71.7149	-1.65272	2.32442	-36.9572	0.927996	-0.132653	0.0682827	-0.341414
4.01	-1.61916e-07	-2.80389e-06	-1.9839e-07	-0.000323832	-0.00560778	-0.00039678	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76677	-7.02078	-7.0406	-1.652	-2.32837	-2.33496	0.341495	0.0682989	0.132685	0.927961	-4.76677	7.02078	-71.7519	-1.652	2.32837	-36.963	0.927961	-0.132685	0.0682989	-0.341495
4.011	-1.6162e-07	-2.80306e-06	-1.97741e-07	-0.00032324	-0.00560612	-0.000395481	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.76843	-7.02311	-7.04293	-1.65128	-2.33232	-2.33891	0.341575	0.0683151	0.132716	0.927925	-4.76843	7.02311	-71.7889	-1.65128	2.33232	-36.9689	0.927925	-0.132716	0.0683151	-0.341575
4.012	-1.61322e-07	-2.80222e-06	-1.9709e-07	-0.000322644	-0.00560444	-0.00039418	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77008	-7.02544	-7.04527	-1.65055	-2.33627	-2.34285	0.341656	0.0683313	0.132747	0.92789	-4.77008	7.02544	-71.8258	-1.65055	2.33627	-36.9748	0.92789	-0.132747	0.0683313	-0.341656
4.013	-1.61022e-07	-2.80137e-06	-1.96439e-07	-0.000322044	-0.00560274	-0.000392878	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77173	-7.02778	-7.04762	-1.64983	-2.34022	-2.34679	0.341737	0.0683475	0.132779	0.927854	-4.77173	7.02778	-71.8628	-1.64983	2.34022	-36.9806	0.927854	-0.132779	0.0683475	-0.341737
4.014	-1.6072e-07	-2.80051e-06	-1.95787e-07	-0.00032144	-0.00560102	-0.000391574	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77338	-7.03012	-7.04997	-1.6491	-2.34417	-2.35073	0.341818	0.0683637	0.13281	0.927819	-4.77338	7.03012	-71.8998	-1.6491	2.34417	-36.9865	0.927819	-0.13281	0.0683637	-0.341818
4.015	-1.60416e-07	-2.79963e-06	-1.95134e-07	-0.000320833	-0.00559927	-0.000390269	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77503	-7.03247	-7.05232	-1.64837	-2.34812	-2.35466	0.341899	0.0683799	0.132842	0.927783	-4.77503	7.03247	-71.9368	-1.64837	2.34812	-36.9923	0.927783	-0.132842	0.0683799	-0.341899
4.016	-1.60112e-07	-2.79875e-06	-1.94481e-07	-0.000320223	-0.0055975	-0.000388962	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77667	-7.03482	-7.05468	-1.64765	-2.35207	-2.3586	0.34198	0.0683961	0.132873	0.927748	-4.77667	7.03482	-71.9738	-1.64765	2.35207	-36.9982	0.927748	-0.132873	0.0683961	-0.34198
4.017	-1.59804e-07	-2.79786e-06	-1.93827e-07	-0.000319608	-0.00559571	-0.000387654	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77832	-7.03717	-7.05704	-1.64692	-2.35601	-2.36253	0.342061	0.0684123	0.132905	0.927712	-4.77832	7.03717	-72.0108	-1.64692	2.35601	-37.0041	0.927712	-0.132905	0.0684123	-0.342061
4.018	-1.59495e-07	-2.79695e-06	-1.93172e-07	-0.00031899	-0.0055939	-0.000386344	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.77997	-7.03953	-7.0594	-1.64619	-2.35995	-2.36646	0.342142	0.0684285	0.132936	0.927677	-4.77997	7.03953	-72.0478	-1.64619	2.35995	-37.0099	0.927677	-0.132936	0.0684285	-0.342142
4.019	-1.59184e-07	-2.79604e-06	-1.92517e-07	-0.000318368	-0.00559207	-0.000385033	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.78161	-7.04189	-7.06177	-1.64546	-2.36389	-2.3704	0.342223	0.0684446	0.132968	0.927641	-4.78161	7.04189	-72.0848	-1.64546	2.36389	-37.0158	0.927641	-0.132968	0.0684446	-0.342223
4.02	-1.58871e-07	-2.7951e-06	-1.9186e-07	-0.000317743	-0.00559021	-0.00038372	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.78326	-7.04426	-7.06414	-1.64473	-2.36783	-2.37433	0.342304	0.0684608	0.132999	0.927606	-4.78326	7.04426	-72.1218	-1.64473	2.36783	-37.0217	0.927606	-0.132999	0.0684608	-0.342304
4.021	-1.58557e-07	-2.79417e-06	-1.91203e-07	-0.000317114	-0.00558833	-0.000382406	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.7849	-7.04663	-7.06652	-1.644	-2.37177	-2.37825	0.342385	0.068477	0.133031	0.92757	-4.7849	7.04663	-72.1588	-1.644	2.37177	-37.0275	0.92757	-0.133031	0.068477	-0.342385
4.022	-1.58241e-07	-2.79322e-06	-1.90545e-07	-0.000316481	-0.00558643	-0.00038109	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.78655	-7.049	-7.0689	-1.64327	-2.37571	-2.38218	0.342466	0.0684932	0.133062	0.927534	-4.78655	7.049	-72.1959	-1.64327	2.37571	-37.0334	0.927534	-0.133062	0.0684932	-0.342466
4.023	-1.57922e-07	-2.79225e-06	-1.89886e-07	-0.000315844	-0.00558451	-0.000379773	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.78819	-7.05138	-7.07128	-1.64254	-2.37964	-2.38611	0.342547	0.0685094	0.133094	0.927499	-4.78819	7.05138	-72.2329	-1.64254	2.37964	-37.0393	0.927499	-0.133094	0.0685094	-0.342547
4.024	-1.57602e-07	-2.79129e-06	-1.89228e-07	-0.000315204	-0.00558257	-0.000378455	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.78983	-7.05376	-7.07367	-1.6418	-2.38358	-2.39003	0.342628	0.0685256	0.133125	0.927463	-4.78983	7.05376	-72.27	-1.6418	2.38358	-37.0452	0.927463	-0.133125	0.0685256	-0.342628
4.025	-1.5728e-07	-2.7903e-06	-1.88568e-07	-0.00031456	-0.0055806	-0.000377135	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79147	-7.05615	-7.07606	-1.64107	-2.38751	-2.39395	0.342709	0.0685418	0.133156	0.927428	-4.79147	7.05615	-72.307	-1.64107	2.38751	-37.051	0.927428	-0.133156	0.0685418	-0.342709
4.026	-1.56956e-07	-2.7893e-06	-1.87907e-07	-0.000313913	-0.00557861	-0.000375814	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79311	-7.05854	-7.07846	-1.64034	-2.39144	-2.39787	0.34279	0.068558	0.133188	0.927392	-4.79311	7.05854	-72.3441	-1.64034	2.39144	-37.0569	0.927392	-0.133188	0.068558	-0.34279
4.027	-1.56631e-07	-2.7883e-06	-1.87246e-07	-0.000313262	-0.0055766	-0.000374492	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79475	-7.06093	-7.08086	-1.6396	-2.39537	-2.40179	0.342871	0.0685741	0.133219	0.927356	-4.79475	7.06093	-72.3811	-1.6396	2.39537	-37.0628	0.927356	-0.133219	0.0685741	-0.342871
4.028	-1.56303e-07	-2.78728e-06	-1.86584e-07	-0.000312607	-0.00557457	-0.000373168	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79639	-7.06333	-7.08326	-1.63887	-2.3993	-2.40571	0.342952	0.0685903	0.133251	0.927321	-4.79639	7.06333	-72.4182	-1.63887	2.3993	-37.0687	0.927321	-0.133251	0.0685903	-0.342952
4.029	-1.55974e-07	-2.78626e-06	-1.85922e-07	-0.000311948	-0.00557251	-0.000371843	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79803	-7.06573	-7.08567	-1.63813	-2.40322	-2.40963	0.343033	0.0686065	0.133282	0.927285	-4.79803	7.06573	-72.4553	-1.63813	2.40322	-37.0746	0.927285	-0.133282	0.0686065	-0.343033
4.03	-1.55643e-07	-2.78522e-06	-1.85258e-07	-0.000311286	-0.00557044	-0.000370516	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.79967	-7.06813	-7.08808	-1.6374	-2.40715	-2.41354	0.343113	0.0686227	0.133314	0.927249	-4.79967	7.06813	-72.4923	-1.6374	2.40715	-37.0805	0.927249	-0.133314	0.0686227	-0.343113
4.031	-1.5531e-07	-2.78417e-06	-1.84594e-07	-0.00031062	-0.00556834	-0.000369189	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80131	-7.07054	-7.0905	-1.63666	-2.41107	-2.41745	0.343194	0.0686389	0.133345	0.927214	-4.80131	7.07054	-72.5294	-1.63666	2.41107	-37.0863	0.927214	-0.133345	0.0686389	-0.343194
4.032	-1.54975e-07	-2.78311e-06	-1.8393e-07	-0.00030995	-0.00556622	-0.000367859	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80294	-7.07296	-7.09292	-1.63592	-2.41499	-2.42136	0.343275	0.0686551	0.133376	0.927178	-4.80294	7.07296	-72.5665	-1.63592	2.41499	-37.0922	0.927178	-0.133376	0.0686551	-0.343275
4.033	-1.54638e-07	-2.78204e-06	-1.83265e-07	-0.000309276	-0.00556407	-0.000366529	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80458	-7.07537	-7.09534	-1.63518	-2.41891	-2.42527	0.343356	0.0686712	0.133408	0.927142	-4.80458	7.07537	-72.6036	-1.63518	2.41891	-37.0981	0.927142	-0.133408	0.0686712	-0.343356
4.034	-1.54299e-07	-2.78095e-06	-1.82598e-07	-0.000308599	-0.00556191	-0.000365197	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80621	-7.07779	-7.09777	-1.63444	-2.42283	-2.42918	0.343437	0.0686874	0.133439	0.927107	-4.80621	7.07779	-72.6407	-1.63444	2.42283	-37.104	0.927107	-0.133439	0.0686874	-0.343437
4.035	-1.53959e-07	-2.77986e-06	-1.81932e-07	-0.000307918	-0.00555972	-0.000363864	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80785	-7.08022	-7.1002	-1.6337	-2.42674	-2.43309	0.343518	0.0687036	0.133471	0.927071	-4.80785	7.08022	-72.6778	-1.6337	2.42674	-37.1099	0.927071	-0.133471	0.0687036	-0.343518
4.036	-1.53617e-07	-2.77876e-06	-1.81265e-07	-0.000307234	-0.00555752	-0.00036253	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.80948	-7.08265	-7.10263	-1.63296	-2.43066	-2.43699	0.343599	0.0687198	0.133502	0.927035	-4.80948	7.08265	-72.7149	-1.63296	2.43066	-37.1158	0.927035	-0.133502	0.0687198	-0.343599
4.037	-1.53273e-07	-2.77764e-06	-1.80598e-07	-0.000306546	-0.00555528	-0.000361195	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81111	-7.08508	-7.10507	-1.63222	-2.43457	-2.44089	0.34368	0.068736	0.133534	0.927	-4.81111	7.08508	-72.752	-1.63222	2.43457	-37.1217	0.927	-0.133534	0.068736	-0.34368
4.038	-1.52927e-07	-2.77652e-06	-1.79929e-07	-0.000305854	-0.00555303	-0.000359858	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81274	-7.08752	-7.10752	-1.63148	-2.43848	-2.4448	0.343761	0.0687521	0.133565	0.926964	-4.81274	7.08752	-72.7892	-1.63148	2.43848	-37.1276	0.926964	-0.133565	0.0687521	-0.343761
4.039	-1.52579e-07	-2.77538e-06	-1.7926e-07	-0.000305158	-0.00555076	-0.00035852	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81438	-7.08996	-7.10996	-1.63074	-2.44239	-2.44869	0.343842	0.0687683	0.133597	0.926928	-4.81438	7.08996	-72.8263	-1.63074	2.44239	-37.1335	0.926928	-0.133597	0.0687683	-0.343842
4.04	-1.5223e-07	-2.77423e-06	-1.78591e-07	-0.000304459	-0.00554846	-0.000357181	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81601	-7.0924	-7.11241	-1.63	-2.4463	-2.45259	0.343923	0.0687845	0.133628	0.926892	-4.81601	7.0924	-72.8634	-1.63	2.4463	-37.1394	0.926892	-0.133628	0.0687845	-0.343923
4.041	-1.51878e-07	-2.77307e-06	-1.77921e-07	-0.000303755	-0.00554614	-0.000355841	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81764	-7.09485	-7.11487	-1.62925	-2.4502	-2.45649	0.344003	0.0688007	0.133659	0.926857	-4.81764	7.09485	-72.9006	-1.62925	2.4502	-37.1453	0.926857	-0.133659	0.0688007	-0.344003
4.042	-1.51524e-07	-2.7719e-06	-1.77249e-07	-0.000303049	-0.00554381	-0.000354499	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.81926	-7.0973	-7.11733	-1.62851	-2.4541	-2.46038	0.344084	0.0688169	0.133691	0.926821	-4.81926	7.0973	-72.9377	-1.62851	2.4541	-37.1512	0.926821	-0.133691	0.0688169	-0.344084
4.043	-1.51169e-07	-2.77072e-06	-1.76578e-07	-0.000302338	-0.00554144	-0.000353156	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.82089	-7.09976	-7.11979	-1.62776	-2.45801	-2.46427	0.344165	0.068833	0.133722	0.926785	-4.82089	7.09976	-72.9749	-1.62776	2.45801	-37.1571	0.926785	-0.133722	0.068833	-0.344165
4.044	-1.50812e-07	-2.76953e-06	-1.75906e-07	-0.000301624	-0.00553906	-0.000351813	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.82252	-7.10222	-7.12225	-1.62702	-2.46191	-2.46816	0.344246	0.0688492	0.133754	0.926749	-4.82252	7.10222	-73.012	-1.62702	2.46191	-37.163	0.926749	-0.133754	0.0688492	-0.344246
4.045	-1.50453e-07	-2.76833e-06	-1.75234e-07	-0.000300906	-0.00553666	-0.000350468	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.82415	-7.10468	-7.12472	-1.62627	-2.4658	-2.47205	0.344327	0.0688654	0.133785	0.926714	-4.82415	7.10468	-73.0492	-1.62627	2.4658	-37.1689	0.926714	-0.133785	0.0688654	-0.344327
4.046	-1.50092e-07	-2.76712e-06	-1.74561e-07	-0.000300184	-0.00553423	-0.000349122	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.82577	-7.10715	-7.1272	-1.62553	-2.4697	-2.47594	0.344408	0.0688816	0.133816	0.926678	-4.82577	7.10715	-73.0864	-1.62553	2.4697	-37.1749	0.926678	-0.133816	0.0688816	-0.344408
4.047	-1.49729e-07	-2.76589e-06	-1.73887e-07	-0.000299458	-0.00553178	-0.000347774	8.72665e-05	1.74533e-05	3.39066e-05	1	-4.8274	-7.10962	-7.12968	-1.62478	-2.47359	-2.47982	0.344489	0.0688977	0.133848	0.926642	-4.8274	7.10962	-73.1235	-1.62478	2.47359	-37.1808	0.926642	-0.133848	0.0688977	-0.344489
